BestError tolerance Kp Ki Kd
8412 CTE: 0.6208 Steering Value: -0.340006
8413 CTE: 0.6217 Steering Value: -0.284836
8414 CTE: 0.6203 Steering Value: -0.212712
8415 CTE: 0.6203 Steering Value: -0.25646
8416 CTE: 0.6173 Steering Value: -0.148842
8417 CTE: 0.6121 Steering Value: -0.0732745
8418 CTE: 0.6135 Steering Value: -0.256466
8419 CTE: 0.6406 Steering Value: -0.512178
8420 CTE: 0.6406 Steering Value: -0.204358
8421 CTE: 0.6791 Steering Value: -0.607932
8422 CTE: 0.7392 Steering Value: -0.540776
8423 CTE: 0.8142 Steering Value: -0.628823
8424 CTE: 0.895 Steering Value: -0.614172
8425 CTE: 0.895 Steering Value: -0.382672
8426 CTE: 0.9694 Steering Value: -0.630184
8427 CTE: 1.0372 Steering Value: -0.579679
8428 CTE: 1.0975 Steering Value: -0.633677
8429 CTE: 1.1498 Steering Value: -0.622658
8430 CTE: 1.1498 Steering Value: -0.467598
8431 CTE: 1.1939 Steering Value: -0.632035
8432 CTE: 1.2301 Steering Value: -0.598206
8433 CTE: 1.2574 Steering Value: -0.634081
8434 CTE: 1.2754 Steering Value: -0.6267
8435 CTE: 1.2834 Steering Value: -0.634527
8436 CTE: 1.2834 Steering Value: -0.519547
8437 CTE: 1.2811 Steering Value: -0.451309
8438 CTE: 1.2687 Steering Value: -0.125447
8439 CTE: 1.2465 Steering Value: 0.271394
8440 CTE: 1.2171 Steering Value: -0.0886963
8441 CTE: 1.1433 Steering Value: 0.563017
8442 CTE: 1.0981 Steering Value: 0.484457
8443 CTE: 1.0497 Steering Value: 0.626639
8444 CTE: 0.9988 Steering Value: 0.6095
8445 CTE: 0.9464 Steering Value: 0.640519
8446 CTE: 0.9464 Steering Value: -0.143401
8447 CTE: 0.8934 Steering Value: 0.643547
8448 CTE: 0.8365 Steering Value: 0.472522
8449 CTE: 0.7796 Steering Value: 0.644208
8450 CTE: 0.7236 Steering Value: 0.606896
8451 CTE: 0.6695 Steering Value: 0.644352
8452 CTE: 0.6695 Steering Value: -0.0564982
8453 CTE: 0.618 Steering Value: 0.644383
8454 CTE: 0.5657 Steering Value: 0.491482
8455 CTE: 0.5168 Steering Value: 0.64439
8456 CTE: 0.4719 Steering Value: 0.611033
8457 CTE: 0.4322 Steering Value: 0.644392
8458 CTE: 0.4322 Steering Value: 0.014732
8459 CTE: 0.3982 Steering Value: 0.644392
8460 CTE: 0.3664 Steering Value: 0.507021
8461 CTE: 0.341 Steering Value: 0.644392
8462 CTE: 0.3226 Steering Value: 0.592642
8463 CTE: 0.312 Steering Value: 0.315791
8464 CTE: 0.3102 Steering Value: 0.100041
8465 CTE: 0.3102 Steering Value: 0.0400423
8466 CTE: 0.3136 Steering Value: -0.181781
8467 CTE: 0.3216 Steering Value: -0.319231
8468 CTE: 0.3323 Steering Value: -0.403042
8469 CTE: 0.3451 Steering Value: -0.545839
8470 CTE: 0.3592 Steering Value: -0.584122
8471 CTE: 0.3592 Steering Value: -0.191882
8472 CTE: 0.3751 Steering Value: -0.623628
8473 CTE: 0.3919 Steering Value: -0.538054
8474 CTE: 0.4105 Steering Value: -0.632247
8475 CTE: 0.4422 Steering Value: -0.613577
8476 CTE: 0.4422 Steering Value: -0.246237
8477 CTE: 0.4902 Steering Value: -0.630054
8478 CTE: 0.5566 Steering Value: -0.549913
8479 CTE: 0.6358 Steering Value: -0.633649
8480 CTE: 0.7309 Steering Value: -0.616165
8481 CTE: 0.8263 Steering Value: -0.634433
8482 CTE: 0.8263 Steering Value: -0.382323
8483 CTE: 0.9166 Steering Value: -0.634604
8484 CTE: 1.0026 Steering Value: -0.579602
8485 CTE: 1.0824 Steering Value: -0.634642
8486 CTE: 1.1553 Steering Value: -0.622642
8487 CTE: 1.1553 Steering Value: -0.469232
8488 CTE: 1.2206 Steering Value: -0.632032
8489 CTE: 1.2786 Steering Value: -0.598563
8490 CTE: 1.3278 Steering Value: -0.634081
8491 CTE: 1.3678 Steering Value: -0.626778
8492 CTE: 1.3977 Steering Value: -0.634527
8493 CTE: 1.3977 Steering Value: -0.553837
8494 CTE: 1.417 Steering Value: -0.634625
8495 CTE: 1.4257 Steering Value: -0.617021
8496 CTE: 1.4228 Steering Value: -0.485174
8497 CTE: 1.408 Steering Value: -0.117916
8498 CTE: 1.3819 Steering Value: 0.104812
8499 CTE: 1.3474 Steering Value: 0.478082
8500 CTE: 1.3062 Steering Value: 0.526674
8501 CTE: 1.3062 Steering Value: -0.365186
8502 CTE: 1.2593 Steering Value: 0.61871
8503 CTE: 1.2043 Steering Value: 0.424137
8504 CTE: 1.1442 Steering Value: 0.638789
8505 CTE: 1.0803 Steering Value: 0.59634
8506 CTE: 1.0128 Steering Value: 0.64317
8507 CTE: 1.0128 Steering Value: -0.16067
8508 CTE: 0.9425 Steering Value: 0.644126
8509 CTE: 0.867 Steering Value: 0.468755
8510 CTE: 0.7895 Steering Value: 0.644334
8511 CTE: 0.711 Steering Value: 0.606074
8512 CTE: 0.6325 Steering Value: 0.64438
8513 CTE: 0.6325 Steering Value: -0.0453703
8514 CTE: 0.5547 Steering Value: 0.644389
8515 CTE: 0.4748 Steering Value: 0.49391
8516 CTE: 0.3965 Steering Value: 0.644392
8517 CTE: 0.3206 Steering Value: 0.611562
8518 CTE: 0.248 Steering Value: 0.644392
8519 CTE: 0.1795 Steering Value: 0.63723
8520 CTE: 0.0582 Steering Value: 0.644392
8521 CTE: 0.0069 Steering Value: 0.64283
8522 CTE: -0.037 Steering Value: 0.644392
8523 CTE: -0.0728 Steering Value: 0.644052
8524 CTE: -0.0997 Steering Value: 0.644392
8525 CTE: -0.1171 Steering Value: 0.644318
8526 CTE: -0.1238 Steering Value: 0.378589
8527 CTE: -0.1238 Steering Value: 0.181532
8528 CTE: -0.1221 Steering Value: 0.0758113
8529 CTE: -0.1152 Steering Value: -0.152028
8530 CTE: -0.0309 Steering Value: -0.479653
8531 CTE: 0.0489 Steering Value: -0.52936
8532 CTE: 0.0489 Steering Value: -0.0440299
8533 CTE: 0.1329 Steering Value: -0.611681
8534 CTE: 0.2214 Steering Value: -0.505798
8535 CTE: 0.3126 Steering Value: -0.62964
8536 CTE: 0.4057 Steering Value: -0.60654
8537 CTE: 0.4998 Steering Value: -0.633559
8538 CTE: 0.5941 Steering Value: -0.628519
8539 CTE: 0.5941 Steering Value: -0.306749
8540 CTE: 0.6879 Steering Value: -0.633313
8541 CTE: 0.781 Steering Value: -0.563115
8542 CTE: 0.872 Steering Value: -0.63436
8543 CTE: 0.9599 Steering Value: -0.619045
8544 CTE: 1.0439 Steering Value: -0.634588
8545 CTE: 1.0439 Steering Value: -0.447758
8546 CTE: 1.1233 Steering Value: -0.634638
8547 CTE: 1.1979 Steering Value: -0.593878
8548 CTE: 1.2664 Steering Value: -0.634649
8549 CTE: 1.3281 Steering Value: -0.625756
8550 CTE: 1.3281 Steering Value: -0.524186
8551 CTE: 1.3821 Steering Value: -0.632711
8552 CTE: 1.4283 Steering Value: -0.610552
8553 CTE: 1.4658 Steering Value: -0.634229
8554 CTE: 1.4944 Steering Value: -0.629394
8555 CTE: 1.514 Steering Value: -0.63456
8556 CTE: 1.514 Steering Value: -0.58876
8557 CTE: 1.5246 Steering Value: -0.634632
8558 CTE: 1.5256 Steering Value: -0.608639
8559 CTE: 1.5229 Steering Value: -0.501522
8560 CTE: 1.5269 Steering Value: -0.628976
8561 CTE: 1.5346 Steering Value: -0.605607
8562 CTE: 1.5346 Steering Value: -0.565987
8563 CTE: 1.5433 Steering Value: -0.628316
8564 CTE: 1.5407 Steering Value: -0.495218
8565 CTE: 1.526 Steering Value: -0.158721
8566 CTE: 1.5 Steering Value: 0.31243
8567 CTE: 1.5 Steering Value: -0.554232
8568 CTE: 1.4668 Steering Value: 0.57197
8569 CTE: 1.422 Steering Value: 0.382893
8570 CTE: 1.3703 Steering Value: 0.628592
8571 CTE: 1.3128 Steering Value: 0.587342
8572 CTE: 1.2501 Steering Value: 0.640945
8573 CTE: 1.2501 Steering Value: -0.234085
8574 CTE: 1.1832 Steering Value: 0.643641
8575 CTE: 1.1091 Steering Value: 0.452738
8576 CTE: 1.0318 Steering Value: 0.644229
8577 CTE: 0.9522 Steering Value: 0.60258
8578 CTE: 0.9522 Steering Value: -0.18308
8579 CTE: 0.8713 Steering Value: 0.63527
8580 CTE: 0.7855 Steering Value: 0.463866
8581 CTE: 0.6991 Steering Value: 0.642402
8582 CTE: 0.613 Steering Value: 0.605008
8583 CTE: 0.5281 Steering Value: 0.643958
8584 CTE: 0.4452 Steering Value: 0.6358
8585 CTE: 0.4452 Steering Value: 0.00223971
8586 CTE: 0.3654 Steering Value: 0.642517
8587 CTE: 0.2879 Steering Value: 0.504296
8588 CTE: 0.2263 Steering Value: 0.643984
8589 CTE: 0.2263 Steering Value: 0.0760936
8590 CTE: 0.1815 Steering Value: 0.644303
8591 CTE: 0.1404 Steering Value: 0.520409
8592 CTE: 0.1049 Steering Value: 0.644373
8593 CTE: 0.0757 Steering Value: 0.617344
8594 CTE: 0.0757 Steering Value: 0.0946337
8595 CTE: 0.0536 Steering Value: 0.638491
8596 CTE: 0.0354 Steering Value: 0.524454
8597 CTE: 0.025 Steering Value: 0.507033
8598 CTE: 0.025 Steering Value: 0.135605
8599 CTE: 0.0228 Steering Value: 0.16548
8600 CTE: 0.026 Steering Value: -0.00578013
8601 CTE: 0.0703 Steering Value: -0.46009
8602 CTE: 0.0703 Steering Value: 0.0188196
8603 CTE: 0.0938 Steering Value: -0.596568
8604 CTE: 0.1212 Steering Value: -0.492087
8605 CTE: 0.1506 Steering Value: -0.626344
8606 CTE: 0.1818 Steering Value: -0.603549
8607 CTE: 0.1818 Steering Value: -0.158089
8608 CTE: 0.2142 Steering Value: -0.627866
8609 CTE: 0.2479 Steering Value: -0.530682
8610 CTE: 0.288 Steering Value: -0.633171
8611 CTE: 0.3416 Steering Value: -0.611969
8612 CTE: 0.4037 Steering Value: -0.634329
8613 CTE: 0.4037 Steering Value: -0.255439
8614 CTE: 0.4699 Steering Value: -0.634581
8615 CTE: 0.5345 Steering Value: -0.551921
8616 CTE: 0.5952 Steering Value: -0.634636
8617 CTE: 0.6512 Steering Value: -0.616603
8618 CTE: 0.7015 Steering Value: -0.634649
8619 CTE: 0.7015 Steering Value: -0.345099
8620 CTE: 0.7456 Steering Value: -0.634651
8621 CTE: 0.7845 Steering Value: -0.571481
8622 CTE: 0.8159 Steering Value: -0.634652
8623 CTE: 0.8393 Steering Value: -0.62087
8624 CTE: 0.8537 Steering Value: -0.634652
8625 CTE: 0.8537 Steering Value: -0.390762
8626 CTE: 0.8585 Steering Value: -0.563631
8627 CTE: 0.8551 Steering Value: -0.224641
8628 CTE: 0.8418 Steering Value: 0.0716335
8629 CTE: 0.8418 Steering Value: -0.371698
8630 CTE: 0.8233 Steering Value: 0.43316
8631 CTE: 0.7965 Steering Value: 0.422716
8632 CTE: 0.7641 Steering Value: 0.598308
8633 CTE: 0.7276 Steering Value: 0.59603
8634 CTE: 0.7276 Steering Value: -0.12225
8635 CTE: 0.6874 Steering Value: 0.633841
8636 CTE: 0.6424 Steering Value: 0.477137
8637 CTE: 0.5945 Steering Value: 0.642091
8638 CTE: 0.5448 Steering Value: 0.607903
8639 CTE: 0.5448 Steering Value: -0.0555368
8640 CTE: 0.4943 Steering Value: 0.636432
8641 CTE: 0.4406 Steering Value: 0.491691
8642 CTE: 0.3868 Steering Value: 0.642655
8643 CTE: 0.3338 Steering Value: 0.611078
8644 CTE: 0.3338 Steering Value: 0.010938
8645 CTE: 0.2825 Steering Value: 0.637124
8646 CTE: 0.2302 Steering Value: 0.506194
8647 CTE: 0.1805 Steering Value: 0.642806
8648 CTE: 0.134 Steering Value: 0.614242
8649 CTE: 0.134 Steering Value: 0.0740423
8650 CTE: 0.0917 Steering Value: 0.637815
8651 CTE: 0.0508 Steering Value: 0.519961
8652 CTE: 0.0171 Steering Value: 0.642957
8653 CTE: -0.057 Steering Value: 0.617246
8654 CTE: -0.057 Steering Value: 0.134346
8655 CTE: -0.0138 Steering Value: -0.36153
8656 CTE: -0.0022 Steering Value: -0.256222
8657 CTE: 0.0105 Steering Value: -0.395716
8658 CTE: 0.0237 Steering Value: -0.53063
8659 CTE: 0.0237 Steering Value: -0.0592011
8660 CTE: 0.0366 Steering Value: -0.611958
8661 CTE: 0.0508 Steering Value: -0.497681
8662 CTE: 0.0638 Steering Value: -0.509952
8663 CTE: 0.075 Steering Value: -0.500603
8664 CTE: 0.075 Steering Value: -0.127269
8665 CTE: 0.0837 Steering Value: -0.420517
8666 CTE: 0.0915 Steering Value: -0.311408
8667 CTE: 0.096 Steering Value: -0.266735
8668 CTE: 0.096 Steering Value: -0.116735
8669 CTE: 0.0977 Steering Value: -0.144409
8670 CTE: 0.0978 Steering Value: -0.054333
8671 CTE: 0.0959 Steering Value: 0.0113894
8672 CTE: 0.0959 Steering Value: -0.0564675
8673 CTE: 0.0931 Steering Value: 0.0607156
8674 CTE: 0.089 Steering Value: 0.0929129
8675 CTE: 0.0846 Steering Value: 0.160904
8676 CTE: 0.0802 Steering Value: 0.10478
8677 CTE: 0.0767 Steering Value: 0.132568
8678 CTE: 0.0767 Steering Value: 0.0159012
8679 CTE: 0.0741 Steering Value: 0.0917492
8680 CTE: 0.096 Steering Value: -0.492723
8681 CTE: 0.1042 Steering Value: -0.263686
8682 CTE: 0.1266 Steering Value: -0.603687
8683 CTE: 0.1266 Steering Value: -0.141667
8684 CTE: 0.226 Steering Value: -0.627897
8685 CTE: 0.2207 Steering Value: 0.0625722
8686 CTE: 0.2093 Steering Value: 0.184031
8687 CTE: 0.1953 Steering Value: 0.425534
8688 CTE: 0.1801 Steering Value: 0.496593
8689 CTE: 0.1801 Steering Value: -0.010073
8690 CTE: 0.1647 Steering Value: 0.576071
8691 CTE: 0.1475 Steering Value: 0.463242
8692 CTE: 0.131 Steering Value: 0.502686
8693 CTE: 0.116 Steering Value: 0.604872
8694 CTE: 0.1033 Steering Value: 0.435264
8695 CTE: 0.1033 Steering Value: 0.0824869
8696 CTE: 0.0936 Steering Value: 0.355981
8697 CTE: 0.0846 Steering Value: 0.317852
8698 CTE: 0.079 Steering Value: 0.257771
8699 CTE: 0.079 Steering Value: 0.0577711
8700 CTE: 0.0762 Steering Value: 0.130518
8701 CTE: 0.0749 Steering Value: 0.0345662
8702 CTE: 0.0757 Steering Value: -0.0154277
8703 CTE: 0.078 Steering Value: -0.0839262
8704 CTE: 0.078 Steering Value: -0.012051
8705 CTE: 0.0808 Steering Value: -0.132075
8706 CTE: 0.0846 Steering Value: -0.159915
8707 CTE: 0.0882 Steering Value: -0.171467
8708 CTE: 0.0914 Steering Value: -0.158501
8709 CTE: 0.0914 Steering Value: -0.0585008
8710 CTE: 0.0939 Steering Value: -0.137067
8711 CTE: 0.0963 Steering Value: -0.117845
8712 CTE: 0.0981 Steering Value: -0.119811
8713 CTE: 0.0981 Steering Value: -0.0555253
8714 CTE: 0.0992 Steering Value: -0.0913764
8715 CTE: 0.1 Steering Value: -0.0618356
8716 CTE: 0.1001 Steering Value: -0.0487895
8717 CTE: 0.0998 Steering Value: -0.0296234
8718 CTE: 0.0998 Steering Value: -0.0396231
8719 CTE: 0.0992 Steering Value: -0.0124156
8720 CTE: 0.1025 Steering Value: -0.132645
8721 CTE: -0.1331 Steering Value: 0.501099
8722 CTE: 0.123 Steering Value: -0.525131
8723 CTE: 0.123 Steering Value: -0.062031
8724 CTE: 0.1435 Steering Value: -0.610758
8725 CTE: 0.163 Steering Value: -0.509725
8726 CTE: 0.1781 Steering Value: -0.629439
8727 CTE: 0.1781 Steering Value: -0.182869
8728 CTE: 0.1882 Steering Value: -0.578436
8729 CTE: 0.1952 Steering Value: -0.344648
8730 CTE: 0.1964 Steering Value: -0.221308
8731 CTE: 0.1964 Steering Value: -0.181308
8732 CTE: 0.1935 Steering Value: 0.00901386
8733 CTE: 0.1866 Steering Value: 0.1547
8734 CTE: 0.1774 Steering Value: 0.259221
8735 CTE: 0.1774 Steering Value: -0.0474456
8736 CTE: 0.1678 Steering Value: 0.292373
8737 CTE: 0.1559 Steering Value: 0.296686
8738 CTE: 0.1446 Steering Value: 0.427785
8739 CTE: 0.1446 Steering Value: 0.024214
8740 CTE: 0.1345 Steering Value: 0.4175
8741 CTE: 0.124 Steering Value: 0.280714
8742 CTE: 0.1155 Steering Value: 0.363813
8743 CTE: 0.1155 Steering Value: 0.0602418
8744 CTE: 0.1089 Steering Value: 0.286224
8745 CTE: 0.1029 Steering Value: 0.18608
8746 CTE: 0.0995 Steering Value: 0.142652
8747 CTE: 0.0995 Steering Value: 0.0364018
8748 CTE: 0.0978 Steering Value: 0.0587142
8749 CTE: 0.0974 Steering Value: -0.00318488
8750 CTE: 0.18 Steering Value: -0.483383
8751 CTE: 0.18 Steering Value: -0.0373827
8752 CTE: 0.1359 Steering Value: 0.39835
8753 CTE: 0.1493 Steering Value: -0.467888
8754 CTE: 0.178 Steering Value: -0.409286
8755 CTE: 0.178 Steering Value: 0.0373144
8756 CTE: 0.2051 Steering Value: -0.585484
8757 CTE: 0.2331 Steering Value: -0.488051
8758 CTE: 0.2585 Steering Value: -0.623925
8759 CTE: 0.2806 Steering Value: -0.602669
8760 CTE: 0.2806 Steering Value: -0.186849
8761 CTE: 0.2988 Steering Value: -0.627674
8762 CTE: 0.3146 Steering Value: -0.536956
8763 CTE: 0.3255 Steering Value: -0.305439
8764 CTE: 0.325 Steering Value: -0.203028
8765 CTE: 0.2981 Steering Value: 0.437172
8766 CTE: 0.2778 Steering Value: 0.459514
8767 CTE: 0.2554 Steering Value: 0.599184
8768 CTE: 0.2554 Steering Value: 0.0225636
8769 CTE: 0.2312 Steering Value: 0.634529
8770 CTE: 0.2047 Steering Value: 0.50873
8771 CTE: 0.1783 Steering Value: 0.642241
8772 CTE: 0.1783 Steering Value: 0.0887508
8773 CTE: 0.1528 Steering Value: 0.643923
8774 CTE: 0.1267 Steering Value: 0.52317
8775 CTE: 0.1024 Steering Value: 0.64429
8776 CTE: 0.0807 Steering Value: 0.617946
8777 CTE: 0.0807 Steering Value: 0.0937359
8778 CTE: 0.0623 Steering Value: 0.638623
8779 CTE: 0.0451 Steering Value: 0.524257
8780 CTE: 0.032 Steering Value: 0.63738
8781 CTE: 0.032 Steering Value: 0.133534
8782 CTE: 0.0239 Steering Value: 0.405692
8783 CTE: 0.0185 Steering Value: 0.17739
8784 CTE: 0.0181 Steering Value: 0.100219
8785 CTE: 0.0181 Steering Value: 0.0868857
8786 CTE: 0.0207 Steering Value: -0.0672046
8787 CTE: 0.0263 Steering Value: -0.185127
8788 CTE: 0.0333 Steering Value: -0.215289
8789 CTE: 0.0408 Steering Value: -0.316678
8790 CTE: 0.0408 Steering Value: -0.0488204
8791 CTE: 0.0476 Steering Value: -0.322418
8792 CTE: 0.0553 Steering Value: -0.298434
8793 CTE: 0.0616 Steering Value: -0.310013
8794 CTE: 0.0616 Steering Value: -0.0850128
8795 CTE: 0.0662 Steering Value: -0.23702
8796 CTE: 0.0705 Steering Value: -0.189461
8797 CTE: 0.0732 Steering Value: -0.154237
8798 CTE: 0.0732 Steering Value: -0.0698623
8799 CTE: 0.0746 Steering Value: -0.0933982
8800 CTE: 0.0755 Steering Value: -0.0662266
8801 CTE: 0.0754 Steering Value: -0.0358553
8802 CTE: 0.0754 Steering Value: -0.0391884
8803 CTE: 0.0749 Steering Value: -0.00981765
8804 CTE: 0.0737 Steering Value: 0.0106478
8805 CTE: 0.0722 Steering Value: 0.0300057
8806 CTE: 0.0722 Steering Value: -0.0199941
8807 CTE: 0.0707 Steering Value: 0.0391441
8808 CTE: 0.0693 Steering Value: 0.0325019
8809 CTE: 0.0828 Steering Value: -0.305971
8810 CTE: -0.1486 Steering Value: 0.510899
8811 CTE: -0.1486 Steering Value: 0.0554787
8812 CTE: 0.094 Steering Value: -0.384731
8813 CTE: 0.1211 Steering Value: -0.484089
8814 CTE: 0.1468 Steering Value: -0.580128
8815 CTE: 0.1468 Steering Value: -0.124168
8816 CTE: 0.1703 Steering Value: -0.622757
8817 CTE: 0.1926 Steering Value: -0.523282
8818 CTE: 0.2113 Steering Value: -0.632057
8819 CTE: 0.2113 Steering Value: -0.195447
8820 CTE: 0.2257 Steering Value: -0.625325
8821 CTE: 0.2374 Steering Value: -0.500052
8822 CTE: 0.244 Steering Value: -0.441532
8823 CTE: 0.244 Steering Value: -0.205817
8824 CTE: 0.2451 Steering Value: -0.198403
8825 CTE: 0.2423 Steering Value: -0.0360073
8826 CTE: 0.2357 Steering Value: 0.073146
8827 CTE: 0.2263 Steering Value: 0.241394
8828 CTE: 0.2153 Steering Value: 0.348032
8829 CTE: 0.2153 Steering Value: -0.0448241
8830 CTE: 0.2044 Steering Value: 0.339004
8831 CTE: 0.1915 Steering Value: 0.339703
8832 CTE: 0.1795 Steering Value: 0.452488
8833 CTE: 0.1795 Steering Value: 0.0239166
8834 CTE: 0.1692 Steering Value: 0.419622
8835 CTE: 0.1585 Steering Value: 0.243054
8836 CTE: 0.1502 Steering Value: 0.294412
8837 CTE: 0.1441 Steering Value: 0.216937
8838 CTE: 0.1441 Steering Value: 0.013604
8839 CTE: 0.1402 Steering Value: 0.139076
8840 CTE: 0.1371 Steering Value: 0.0517563
8841 CTE: 0.1358 Steering Value: 0.0398374
8842 CTE: 0.1358 Steering Value: -0.00659089
8843 CTE: 0.1383 Steering Value: -0.118277
8844 CTE: 0.1589 Steering Value: -0.49763
8845 CTE: 0.1655 Steering Value: -0.25498
8846 CTE: 0.1843 Steering Value: -0.604758
8847 CTE: 0.1843 Steering Value: -0.160048
8848 CTE: 0.2026 Steering Value: -0.62813
8849 CTE: 0.2194 Steering Value: -0.53111
8850 CTE: 0.2194 Steering Value: -0.0969296
8851 CTE: 0.2339 Steering Value: -0.612062
8852 CTE: 0.2471 Steering Value: -0.517339
8853 CTE: 0.2566 Steering Value: -0.486116
8854 CTE: 0.2616 Steering Value: -0.379846
8855 CTE: 0.2616 Steering Value: -0.187538
8856 CTE: 0.262 Steering Value: -0.171948
8857 CTE: 0.2592 Steering Value: -0.0215336
8858 CTE: 0.2531 Steering Value: 0.093697
8859 CTE: 0.2531 Steering Value: -0.109636
8860 CTE: 0.2459 Steering Value: 0.162244
8861 CTE: 0.2362 Steering Value: 0.255457
8862 CTE: 0.2262 Steering Value: 0.328486
8863 CTE: 0.2262 Steering Value: -0.0286564
8864 CTE: 0.2173 Steering Value: 0.328139
8865 CTE: 0.2073 Steering Value: 0.292508
8866 CTE: 0.1991 Steering Value: 0.243444
8867 CTE: 0.193 Steering Value: 0.213055
8868 CTE: 0.193 Steering Value: 0.00972278
8869 CTE: 0.1888 Steering Value: 0.133649
8870 CTE: 0.185 Steering Value: 0.0559841
8871 CTE: 0.1827 Steering Value: 0.0420442
8872 CTE: 0.1815 Steering Value: 0.00157064
8873 CTE: 0.1815 Steering Value: -0.0384288
8874 CTE: 0.1809 Steering Value: -0.0270428
8875 CTE: 0.1807 Steering Value: -0.0521198
8876 CTE: 0.1807 Steering Value: -0.0587863
8877 CTE: 0.1807 Steering Value: -0.0617734
8878 CTE: 0.1808 Steering Value: -0.0663824
8879 CTE: 0.1809 Steering Value: -0.0670644
8880 CTE: 0.1809 Steering Value: -0.0649444
8881 CTE: 0.1809 Steering Value: -0.0649444
8882 CTE: 0.1807 Steering Value: -0.0574284
8883 CTE: 0.1803 Steering Value: -0.0511181
8884 CTE: 0.1797 Steering Value: -0.0412032
8885 CTE: 0.1797 Steering Value: -0.0626314
8886 CTE: 0.1789 Steering Value: -0.0388512
8887 CTE: 0.1777 Steering Value: -0.0256671
8888 CTE: 0.1763 Steering Value: -0.0108917
8889 CTE: 0.1748 Steering Value: -0.00735717
8890 CTE: 0.1732 Steering Value: 0.00280378
8891 CTE: 0.1732 Steering Value: -0.0505288
8892 CTE: 0.1716 Steering Value: -2.14866e-06
8893 CTE: 0.1725 Steering Value: -0.0889663
8894 CTE: 0.1786 Steering Value: -0.253106
8895 CTE: 0.1786 Steering Value: -0.0497726
8896 CTE: 0.186 Steering Value: -0.371497
8897 CTE: 0.1981 Steering Value: -0.402593
8898 CTE: 0.2074 Steering Value: -0.471604
8899 CTE: 0.2074 Steering Value: -0.13946
8900 CTE: 0.2134 Steering Value: -0.363101
8901 CTE: 0.2172 Steering Value: -0.237932
8902 CTE: 0.2175 Steering Value: -0.148554
8903 CTE: 0.2146 Steering Value: -0.0089105
8904 CTE: 0.2146 Steering Value: -0.112481
8905 CTE: 0.21 Steering Value: 0.0826138
